C	NB501013:67:HNG37BGX5:3:12405:24589:11985	28116
C	NB501013:67:HNG37BGX5:4:11602:9939:12294	2
C	NB501013:67:HNG37BGX5:2:22304:8074:19684	1632864
C	NB501013:67:HNG37BGX5:3:12408:1847:15994	816
C	NB501013:67:HNG37BGX5:1:23211:22350:12863	371601
C	NB501013:67:HNG37BGX5:1:12208:11803:17417	0
C	NB501013:67:HNG37BGX5:1:12204:9322:18134	28116
C	NB501013:67:HNG37BGX5:1:21212:7482:18074	216816
C	NB501013:67:HNG37BGX5:2:23105:18128:9149	657323
C	NB501013:67:HNG37BGX5:2:22205:25228:18425	0
C	NB501013:67:HNG37BGX5:2:23104:4354:19229	214856
C	NB501013:67:HNG37BGX5:1:11103:7892:3617	0
C	NB501013:67:HNG37BGX5:4:21608:18668:3089	216816
C	NB501013:67:HNG37BGX5:2:11305:7051:15974	214856
C	NB501013:67:HNG37BGX5:3:22612:18399:13522	66219
C	NB501013:67:HNG37BGX5:4:21411:25445:1228	371601
C	NB501013:67:HNG37BGX5:4:23607:19061:9060	28116
C	NB501013:67:HNG37BGX5:2:13211:9370:16683	29466
C	NB501013:67:HNG37BGX5:4:21510:1684:11197	0
C	NB501013:67:HNG37BGX5:1:23211:18387:8178	823
C	NB501013:67:HNG37BGX5:3:21609:24157:5129	823
C	NB501013:67:HNG37BGX5:1:22302:1805:14171	823
C	NB501013:67:HNG37BGX5:2:22209:3600:2879	216816
C	NB501013:67:HNG37BGX5:4:11509:9970:8133	292800
C	NB501013:67:HNG37BGX5:3:12411:4724:12264	0
C	NB501013:67:HNG37BGX5:3:12412:23154:1367	28116
C	NB501013:67:HNG37BGX5:3:21502:25447:5685	0
C	NB501013:67:HNG37BGX5:2:13111:17878:1447	823
C	NB501013:67:HNG37BGX5:1:22111:11140:19576	239759
C	NB501013:67:HNG37BGX5:3:21604:10381:11607	214856
C	NB501013:67:HNG37BGX5:4:23601:8056:14400	214856
C	NB501013:67:HNG37BGX5:2:23106:10796:8012	40520
C	NB501013:67:HNG37BGX5:4:11410:5750:16077	0
C	NB501013:67:HNG37BGX5:4:22402:26173:20382	817
C	NB501013:67:HNG37BGX5:3:21510:10187:1072	816
C	NB501013:67:HNG37BGX5:1:11108:15119:15949	375288
C	NB501013:67:HNG37BGX5:3:12605:7627:5122	823
C	NB501013:67:HNG37BGX5:4:23605:12422:13901	216816
C	NB501013:67:HNG37BGX5:3:23606:5501:1682	328814
C	NB501013:67:HNG37BGX5:2:23208:21238:9423	0
C	NB501013:67:HNG37BGX5:3:23505:3863:14342	0
C	NB501013:67:HNG37BGX5:2:13310:5248:1273	214856
C	NB501013:67:HNG37BGX5:4:13606:4844:5213	216816
C	NB501013:67:HNG37BGX5:2:11108:20671:8581	28116
C	NB501013:67:HNG37BGX5:3:23503:18596:15590	469
C	NB501013:67:HNG37BGX5:3:11611:21671:20362	371601
C	NB501013:67:HNG37BGX5:1:21206:7628:14757	853
C	NB501013:67:HNG37BGX5:1:11208:20635:10730	198431
C	NB501013:67:HNG37BGX5:1:23305:24429:10623	84030
C	NB501013:67:HNG37BGX5:3:21608:23524:14571	1
C	NB501013:67:HNG37BGX5:3:13408:6400:11063	28116
C	NB501013:67:HNG37BGX5:3:21511:16925:3980	0
C	NB501013:67:HNG37BGX5:1:12204:20027:11965	371601
C	NB501013:67:HNG37BGX5:2:22306:15827:2235	821
C	NB501013:67:HNG37BGX5:2:23311:2283:16650	1678
C	NB501013:67:HNG37BGX5:2:12111:8144:19797	0
C	NB501013:67:HNG37BGX5:2:11307:18883:7427	0
C	NB501013:67:HNG37BGX5:2:23301:4434:12329	0
C	NB501013:67:HNG37BGX5:4:13505:20566:10488	823
C	NB501013:67:HNG37BGX5:1:21207:21533:19081	817
C	NB501013:67:HNG37BGX5:1:12210:18420:19264	0
C	NB501013:67:HNG37BGX5:4:13407:4552:15155	214856
C	NB501013:67:HNG37BGX5:3:11606:3739:4457	214856
C	NB501013:67:HNG37BGX5:3:23506:21070:6678	0
C	NB501013:67:HNG37BGX5:4:13606:15872:18702	166486
C	NB501013:67:HNG37BGX5:2:13308:22942:9490	39491
C	NB501013:67:HNG37BGX5:4:23407:11788:11372	371601
C	NB501013:67:HNG37BGX5:4:11601:23175:8023	214856
C	NB501013:67:HNG37BGX5:1:23106:2380:2790	214856
C	NB501013:67:HNG37BGX5:1:22209:5080:14750	1304
C	NB501013:67:HNG37BGX5:4:13612:8509:16244	630129
C	NB501013:67:HNG37BGX5:1:13210:1788:15795	853
C	NB501013:67:HNG37BGX5:3:22408:20710:16163	214856
C	NB501013:67:HNG37BGX5:1:23306:20201:1458	0
C	NB501013:67:HNG37BGX5:4:13611:22706:9998	0
C	NB501013:67:HNG37BGX5:1:13302:13518:16159	0
C	NB501013:67:HNG37BGX5:4:23512:1122:7920	216816
C	NB501013:67:HNG37BGX5:3:23407:5060:6088	328814
C	NB501013:67:HNG37BGX5:1:11305:25809:4066	0
C	NB501013:67:HNG37BGX5:4:22407:18494:9267	817
C	NB501013:67:HNG37BGX5:2:11202:15151:18951	214856
C	NB501013:67:HNG37BGX5:2:21311:19647:9919	0
C	NB501013:67:HNG37BGX5:3:22611:6236:14683	0
C	NB501013:67:HNG37BGX5:4:23602:21039:3687	371601
C	NB501013:67:HNG37BGX5:3:12509:21007:12618	823
C	NB501013:67:HNG37BGX5:2:12308:25779:15691	375288
C	NB501013:67:HNG37BGX5:3:12404:21378:9185	214856
C	NB501013:67:HNG37BGX5:4:13605:24116:6768	216816
C	NB501013:67:HNG37BGX5:3:22510:23002:15031	816
C	NB501013:67:HNG37BGX5:2:12201:6519:16681	1678
C	NB501013:67:HNG37BGX5:2:11106:21822:11959	28116
C	NB501013:67:HNG37BGX5:1:13309:25499:10573	371601
C	NB501013:67:HNG37BGX5:4:23503:5531:14120	28116
C	NB501013:67:HNG37BGX5:3:11603:6303:13012	1796613
C	NB501013:67:HNG37BGX5:1:23212:16892:6504	28116
C	NB501013:67:HNG37BGX5:4:22402:20417:9190	214856
C	NB501013:67:HNG37BGX5:1:13304:3990:16629	214856
C	NB501013:67:HNG37BGX5:4:11408:5293:12916	853
C	NB501013:67:HNG37BGX5:4:11605:15277:7842	214856
C	NB501013:67:HNG37BGX5:4:12409:12712:10379	214856
C	NB501013:67:HNG37BGX5:2:12302:10467:9493	216816
C	NB501013:67:HNG37BGX5:4:12603:13225:5991	630129
C	NB501013:67:HNG37BGX5:4:12411:19996:10509	0
C	NB501013:67:HNG37BGX5:3:22403:21904:7151	186803
C	NB501013:67:HNG37BGX5:4:23608:25116:11428	216816
C	NB501013:67:HNG37BGX5:1:22102:9580:1842	0
C	NB501013:67:HNG37BGX5:3:11402:24109:3934	823
C	NB501013:67:HNG37BGX5:4:21507:16117:15348	823
C	NB501013:67:HNG37BGX5:3:21405:8192:18726	1161942
C	NB501013:67:HNG37BGX5:4:11409:21685:13032	816
C	NB501013:67:HNG37BGX5:2:21309:26499:7853	216816
C	NB501013:67:HNG37BGX5:3:12505:16496:7281	0
C	NB501013:67:HNG37BGX5:1:21305:19287:9191	28116
C	NB501013:67:HNG37BGX5:4:23412:22069:14307	0
C	NB501013:67:HNG37BGX5:4:22604:25974:1406	816
C	NB501013:67:HNG37BGX5:4:22609:7736:7911	0
C	NB501013:67:HNG37BGX5:3:11509:10808:11951	214856
C	NB501013:67:HNG37BGX5:2:23110:19340:15790	630129
C	NB501013:67:HNG37BGX5:3:21402:21746:7426	28116
C	NB501013:67:HNG37BGX5:4:13611:14898:4430	817
C	NB501013:67:HNG37BGX5:1:12112:25156:15962	0
C	NB501013:67:HNG37BGX5:3:23403:7946:19152	216816
C	NB501013:67:HNG37BGX5:2:21204:14513:17523	214856
C	NB501013:67:HNG37BGX5:4:11503:3672:9946	0
C	NB501013:67:HNG37BGX5:4:22403:4603:15178	823
C	NB501013:67:HNG37BGX5:1:11108:5702:2935	0
C	NB501013:67:HNG37BGX5:3:12504:5191:2577	214856
C	NB501013:67:HNG37BGX5:4:22512:17215:16684	28116
C	NB501013:67:HNG37BGX5:3:11611:16768:6826	216816
C	NB501013:67:HNG37BGX5:2:22101:4221:5653	292800
C	NB501013:67:HNG37BGX5:2:22211:19226:5216	216816
C	NB501013:67:HNG37BGX5:4:11506:21185:6831	0
C	NB501013:67:HNG37BGX5:4:22408:4382:19677	0
C	NB501013:67:HNG37BGX5:4:22604:22291:16326	371601
C	NB501013:67:HNG37BGX5:4:21410:12172:10117	823
C	NB501013:67:HNG37BGX5:2:23201:19713:17369	292800
C	NB501013:67:HNG37BGX5:4:21409:5167:12110	216816
C	NB501013:67:HNG37BGX5:3:23403:7870:4772	371601
C	NB501013:67:HNG37BGX5:4:21612:21430:12970	28116
C	NB501013:67:HNG37BGX5:2:12206:11436:10191	28026
C	NB501013:67:HNG37BGX5:2:23212:4434:9830	823
C	NB501013:67:HNG37BGX5:1:12105:13940:13522	0
C	NB501013:67:HNG37BGX5:1:11111:5947:13586	371601
C	NB501013:67:HNG37BGX5:4:22606:21254:1158	214856
C	NB501013:67:HNG37BGX5:4:21406:25837:3945	0
C	NB501013:67:HNG37BGX5:3:21612:12436:1771	214856
C	NB501013:67:HNG37BGX5:1:22208:25213:14264	214856
C	NB501013:67:HNG37BGX5:2:23312:21331:3647	823
C	NB501013:67:HNG37BGX5:3:22611:12605:1111	823
C	NB501013:67:HNG37BGX5:2:23308:3414:9985	216816
C	NB501013:67:HNG37BGX5:3:22412:6841:2018	823
C	NB501013:67:HNG37BGX5:2:22308:1819:17297	328814
C	NB501013:67:HNG37BGX5:1:12202:4140:13548	0
C	NB501013:67:HNG37BGX5:3:11405:4572:7257	853
C	NB501013:67:HNG37BGX5:4:23401:8960:18250	28116
C	NB501013:67:HNG37BGX5:1:12110:6725:3139	28116
C	NB501013:67:HNG37BGX5:2:21312:11990:15021	817
C	NB501013:67:HNG37BGX5:3:13608:8510:17798	816
C	NB501013:67:HNG37BGX5:2:22306:24713:5687	823
C	NB501013:67:HNG37BGX5:2:13205:8297:10769	214856
C	NB501013:67:HNG37BGX5:1:12301:18658:13675	0
C	NB501013:67:HNG37BGX5:2:23208:13976:15508	0
C	NB501013:67:HNG37BGX5:2:23107:9753:9609	0
C	NB501013:67:HNG37BGX5:3:12505:14039:8459	214856
C	NB501013:67:HNG37BGX5:1:23104:20843:14330	0
C	NB501013:67:HNG37BGX5:3:13508:19289:5635	216816
C	NB501013:67:HNG37BGX5:4:22511:20593:6067	817
C	NB501013:67:HNG37BGX5:3:12406:4689:9304	28116
C	NB501013:67:HNG37BGX5:3:23408:24071:19248	214856
C	NB501013:67:HNG37BGX5:4:23504:2872:4749	1796616
C	NB501013:67:HNG37BGX5:2:22101:12150:17271	823
C	NB501013:67:HNG37BGX5:2:23304:21846:8394	328814
C	NB501013:67:HNG37BGX5:4:12501:19410:2266	823
C	NB501013:67:HNG37BGX5:4:13601:16302:16706	0
C	NB501013:67:HNG37BGX5:4:11607:21701:5513	0
C	NB501013:67:HNG37BGX5:3:22404:22703:20378	823
C	NB501013:67:HNG37BGX5:4:11405:10264:15601	28116
C	NB501013:67:HNG37BGX5:2:12110:4618:9822	28116
C	NB501013:67:HNG37BGX5:2:22112:20298:12877	817
C	NB501013:67:HNG37BGX5:3:12607:20953:9562	0
C	NB501013:67:HNG37BGX5:3:12612:23794:2712	28026
C	NB501013:67:HNG37BGX5:2:13102:17499:16323	214856
C	NB501013:67:HNG37BGX5:2:13203:19500:19057	823
C	NB501013:67:HNG37BGX5:4:23611:25421:13448	0
C	NB501013:67:HNG37BGX5:2:11302:17019:9389	186802
C	NB501013:67:HNG37BGX5:1:11108:4666:14310	28116
C	NB501013:67:HNG37BGX5:1:12301:2864:10397	214856
C	NB501013:67:HNG37BGX5:3:22408:5670:7821	216816
C	NB501013:67:HNG37BGX5:4:21609:15075:10291	0
C	NB501013:67:HNG37BGX5:2:12107:6028:8765	216816
C	NB501013:67:HNG37BGX5:2:22106:11121:14817	823
C	NB501013:67:HNG37BGX5:4:21605:4697:8387	817
C	NB501013:67:HNG37BGX5:2:11303:2211:7979	817
C	NB501013:67:HNG37BGX5:3:11410:8437:12043	816
C	NB501013:67:HNG37BGX5:2:21204:6340:8091	216816
C	NB501013:67:HNG37BGX5:4:23611:15246:13033	1297617
C	NB501013:67:HNG37BGX5:3:11508:18535:16375	28116
C	NB501013:67:HNG37BGX5:3:23509:7760:13705	823
C	NB501013:67:HNG37BGX5:3:21510:25962:2443	816
C	NB501013:67:HNG37BGX5:4:13401:22999:10167	0
C	NB501013:67:HNG37BGX5:3:13509:22089:2364	817
C	NB501013:67:HNG37BGX5:2:22203:3840:6792	28116
C	NB501013:67:HNG37BGX5:3:22408:5741:9717	1681
C	NB501013:67:HNG37BGX5:4:12503:23512:16899	214856
C	NB501013:67:HNG37BGX5:3:22512:12045:8209	816
C	NB501013:67:HNG37BGX5:2:21104:11950:17754	0
C	NB501013:67:HNG37BGX5:3:21407:6524:16987	328814
C	NB501013:67:HNG37BGX5:3:12605:19391:5306	214856
C	NB501013:67:HNG37BGX5:2:21207:8502:15190	0
C	NB501013:67:HNG37BGX5:1:11302:6592:19667	39491
C	NB501013:67:HNG37BGX5:4:11612:25448:8708	28116
C	NB501013:67:HNG37BGX5:4:21611:26103:13287	28116
C	NB501013:67:HNG37BGX5:3:23404:12517:1751	2
C	NB501013:67:HNG37BGX5:3:21401:22371:15184	216816
C	NB501013:67:HNG37BGX5:4:23412:25057:8946	0
C	NB501013:67:HNG37BGX5:2:23308:2514:5763	1834196
C	NB501013:67:HNG37BGX5:2:13108:24476:13260	817
C	NB501013:67:HNG37BGX5:3:23411:24588:8413	216816
C	NB501013:67:HNG37BGX5:4:11401:22941:8153	0
C	NB501013:67:HNG37BGX5:3:21506:22660:11980	823
C	NB501013:67:HNG37BGX5:1:23102:19615:18790	28116
C	NB501013:67:HNG37BGX5:3:11401:1827:11010	0
C	NB501013:67:HNG37BGX5:4:21607:8954:17993	214856
C	NB501013:67:HNG37BGX5:3:12503:22712:17869	0
C	NB501013:67:HNG37BGX5:1:22204:10540:11017	371601
C	NB501013:67:HNG37BGX5:1:11103:11576:16987	216816
C	NB501013:67:HNG37BGX5:2:23312:1606:5081	39491
C	NB501013:67:HNG37BGX5:1:21202:2050:3189	0
C	NB501013:67:HNG37BGX5:1:11309:18200:2595	817
C	NB501013:67:HNG37BGX5:4:23507:18952:2762	0
C	NB501013:67:HNG37BGX5:4:11408:24200:13926	216816
C	NB501013:67:HNG37BGX5:1:12206:12900:3278	823
C	NB501013:67:HNG37BGX5:2:13211:18051:12842	0
C	NB501013:67:HNG37BGX5:4:13510:9062:12694	0
C	NB501013:67:HNG37BGX5:1:22207:4893:10049	816
C	NB501013:67:HNG37BGX5:2:12102:4628:16277	214856
C	NB501013:67:HNG37BGX5:4:21511:24315:7223	371601
C	NB501013:67:HNG37BGX5:1:11210:18769:18530	214856
C	NB501013:67:HNG37BGX5:2:11109:9823:6059	216816
C	NB501013:67:HNG37BGX5:3:11604:14917:16754	823
C	NB501013:67:HNG37BGX5:3:12504:16025:14726	216816
C	NB501013:67:HNG37BGX5:2:12210:20214:11440	214856
C	NB501013:67:HNG37BGX5:2:13311:16233:6523	28116
C	NB501013:67:HNG37BGX5:1:23209:14701:9141	371601
C	NB501013:67:HNG37BGX5:2:23206:12778:17895	292800
C	NB501013:67:HNG37BGX5:3:21507:23336:19582	817
C	NB501013:67:HNG37BGX5:2:11311:13483:6586	0
C	NB501013:67:HNG37BGX5:1:23103:21338:10967	216816
C	NB501013:67:HNG37BGX5:1:11112:8048:18562	216816
C	NB501013:67:HNG37BGX5:1:11110:22570:14800	0
C	NB501013:67:HNG37BGX5:1:23311:21255:11525	1834196
C	NB501013:67:HNG37BGX5:2:22101:22122:11018	823
C	NB501013:67:HNG37BGX5:3:11604:4875:11428	328814
C	NB501013:67:HNG37BGX5:2:11102:13844:13390	1678
C	NB501013:67:HNG37BGX5:4:13609:20692:1469	328814
C	NB501013:67:HNG37BGX5:4:11401:1430:9989	817
C	NB501013:67:HNG37BGX5:3:12606:14238:6960	0
C	NB501013:67:HNG37BGX5:4:21410:11638:2599	328814
C	NB501013:67:HNG37BGX5:2:23209:18903:8817	0
C	NB501013:67:HNG37BGX5:2:22212:4656:15522	28116
C	NB501013:67:HNG37BGX5:3:21502:18401:6566	371601
C	NB501013:67:HNG37BGX5:4:13611:20571:16555	216816
C	NB501013:67:HNG37BGX5:3:22604:6903:17610	0
C	NB501013:67:HNG37BGX5:2:21208:7002:7072	1678
C	NB501013:67:HNG37BGX5:4:12405:22903:11866	0
C	NB501013:67:HNG37BGX5:4:13506:25462:19025	0
C	NB501013:67:HNG37BGX5:3:11609:15272:3437	853
C	NB501013:67:HNG37BGX5:3:23608:12477:11066	0
C	NB501013:67:HNG37BGX5:2:21112:5426:1934	28116
C	NB501013:67:HNG37BGX5:1:21311:9854:9846	371601
C	NB501013:67:HNG37BGX5:1:13104:15135:5149	328814
C	NB501013:67:HNG37BGX5:2:21310:2800:13991	28116
C	NB501013:67:HNG37BGX5:4:21609:3704:1334	0
C	NB501013:67:HNG37BGX5:1:23210:10632:12470	823
C	NB501013:67:HNG37BGX5:3:13606:19495:19294	816
C	NB501013:67:HNG37BGX5:4:12410:9514:18359	0
C	NB501013:67:HNG37BGX5:2:21309:23300:14676	823
C	NB501013:67:HNG37BGX5:4:21512:4039:17489	823
C	NB501013:67:HNG37BGX5:4:22503:26255:15361	28116
C	NB501013:67:HNG37BGX5:1:11112:22743:9754	39491
C	NB501013:67:HNG37BGX5:2:21203:26190:4332	0
C	NB501013:67:HNG37BGX5:4:12408:8418:20050	823
C	NB501013:67:HNG37BGX5:2:11110:4863:1518	817
C	NB501013:67:HNG37BGX5:1:21201:15768:8540	375288
C	NB501013:67:HNG37BGX5:3:11404:3459:16081	816
C	NB501013:67:HNG37BGX5:2:22104:6310:8909	0
C	NB501013:67:HNG37BGX5:1:21205:6044:19478	0
C	NB501013:67:HNG37BGX5:3:22602:19624:10110	28116
C	NB501013:67:HNG37BGX5:1:22305:25593:7919	0
C	NB501013:67:HNG37BGX5:2:21312:12838:7211	1796613
C	NB501013:67:HNG37BGX5:3:22501:15894:8783	216816
C	NB501013:67:HNG37BGX5:4:21503:22501:18421	823
C	NB501013:67:HNG37BGX5:3:11408:5653:4120	816
C	NB501013:67:HNG37BGX5:2:12103:18685:5112	0
C	NB501013:67:HNG37BGX5:3:23508:24669:18787	301301
C	NB501013:67:HNG37BGX5:3:11509:24058:17294	77133
C	NB501013:67:HNG37BGX5:3:23510:2344:10566	33039
C	NB501013:67:HNG37BGX5:1:22305:26522:4624	0
C	NB501013:67:HNG37BGX5:3:12608:11445:16035	0
C	NB501013:67:HNG37BGX5:3:12512:13545:5657	328814
C	NB501013:67:HNG37BGX5:3:23612:8065:19192	155900
C	NB501013:67:HNG37BGX5:3:22408:26068:5149	0
C	NB501013:67:HNG37BGX5:4:22501:1160:10644	216816
C	NB501013:67:HNG37BGX5:3:21412:9858:16941	823
C	NB501013:67:HNG37BGX5:4:13509:13402:14498	0
C	NB501013:67:HNG37BGX5:4:13504:25450:2972	823
C	NB501013:67:HNG37BGX5:1:12211:20790:3744	0
C	NB501013:67:HNG37BGX5:3:11606:4248:6585	301301
C	NB501013:67:HNG37BGX5:3:21505:14504:3661	214856
C	NB501013:67:HNG37BGX5:3:22407:18664:4371	214856
C	NB501013:67:HNG37BGX5:1:23310:18183:10172	166486
C	NB501013:67:HNG37BGX5:1:12211:22213:8720	816
C	NB501013:67:HNG37BGX5:2:11106:19783:3197	1297617
C	NB501013:67:HNG37BGX5:3:21412:25037:5754	0
C	NB501013:67:HNG37BGX5:3:22406:15761:13665	823
C	NB501013:67:HNG37BGX5:4:22605:22454:5354	0
C	NB501013:67:HNG37BGX5:4:13609:24545:6439	1888
C	NB501013:67:HNG37BGX5:1:21105:8234:2973	816
C	NB501013:67:HNG37BGX5:3:13408:22616:18255	28116
C	NB501013:67:HNG37BGX5:2:23112:18062:3199	823
C	NB501013:67:HNG37BGX5:4:21403:14132:8024	216816
C	NB501013:67:HNG37BGX5:3:21405:24082:16761	2
C	NB501013:67:HNG37BGX5:1:13309:9832:7691	853
C	NB501013:67:HNG37BGX5:4:13601:13199:11915	28116
C	NB501013:67:HNG37BGX5:1:23111:21951:13972	328814
C	NB501013:67:HNG37BGX5:2:11110:23584:9410	1
C	NB501013:67:HNG37BGX5:1:12108:4646:15574	0
