1.1.1.1	Alcohol dehydrogenase.	P07327	P28469	Q5RBP7	P25405	P25406	P00327	P00326	O97959	P00328	P80222	P30350	P49645	P06525	P41747	Q17334	P43067	P85440	P14219	P48814	Q70UN9	P23991	P86883	P19631	P26325	Q9Z2M2	Q64413	Q64415	P12311	P05336	P20369	Q07288	P00333	P86885	P00329	P80512	Q9P6C8	Q75ZX4	Q2R8Z5	P12886	P22797	P41680	P25141	O00097	Q03505	P06757	P14673	P80338	P13603	P00330	Q07264	P20368	O45687	O94038	P48815	Q70UP5	Q70UP6	Q24803	P42327	P10847	P49383	Q9P4C2	P04707	Q4R1E8	Q0ITW7	O13309	P28032	P14674	F2Z678	P00331	F8DVL8	P0DJA2	P07754	P42328	P10848	P49384	P14675	P07246	P49385	Q09669	A6ZTT5	P10127	Q6XQ67	P38113	P28332	P41681	Q5R7Z8	Q5XI95	P40394	Q64437	P41682	P9WQC0	P9WQC1	O31186	Q7U1B9	P9WQC6	P9WQC7	P9WQB8	P9WQB9	P33744	P0A9Q8	P0A9Q7	P81600	P72324	Q9SK86	Q9SK87	A1L4Y2	Q8VZ49	Q0V7W6	Q8LEB2	Q9FH04	P81601	P39451	O46649	O46650	Q96533	Q3ZC42	Q17335	Q54TC2	P19854	P11766	P93629	P28474	P80360	P81431	A2XAZ3	Q0DWH1	P80572	O19053	P12711	P80467	P86884	P79896	Q9NAR7	P14940	Q0KDL6	P48977	P81786	P9WQC2	P9WQC3	P39462	P25988	Q00670	P00332	Q2FJ31	Q2G0G1	Q2YSX0	Q5HI63	Q99W07	Q7A742	Q6GJ63	Q6GBM4	Q8NXU1	Q5HRD6	Q8CQ56	Q4J781	P50381	Q96XE0	P51552	Q5AR48	A5JYX5	P32771	A7ZIA4	Q8X5J4	A7ZX04	A1A835	Q0TKS7	Q8FKG1	B1J085	P25437	B1LIP1	Q1RFI7	P44557	P39450	Q3Z550	P73138	E1ACQ9	N4WE73	N4WE43	N4WW42	P33010	O07737
1.1.1.2	Alcohol dehydrogenase (NADP(+)).	Q6AZW2	Q568L5	Q24857	Q04894	P25377	O57380	Q9F282	P0CH36	P0CH37	P0A4X1	P9WQC4	P9WQC5	P27250	Q3ZCJ2	Q5ZK84	O70473	P14550	Q9JII6	P50578	Q5R5D5	P51635	Q6GMC7	Q28FD1	Q9UUN9	P27800	P75691
1.1.1.3	Homoserine dehydrogenase.	P00561	P27725	P00562	Q9SA18	P49079	O81852	P49080	P57290	Q8K9U9	Q89AR4	P37142	P44505	P19582	P08499	Q5B998	Q9ZL20	P56429	Q9CGD8	P52985	P37143	Q58997	P63630	P46806	P9WPX0	P9WPX1	P29365	O94671	P52986	P31116	P37144
1.1.1.4	(R,R)-butanediol dehydrogenase.	P14940	Q0KDL6	P39714	O34788	Q00796
1.1.1.6	Glycerol dehydrogenase.	A4IP64	O13702	P45511	P0A9S6	P0A9S5	P32816	P50173	Q9WYQ4	Q92EU6
1.1.1.8	Glycerol-3-phosphate dehydrogenase (NAD(+)).	Q5XIZ6	Q8N335	Q3ULJ0	Q5R5V3	Q801R8	Q6P824	Q6FN96	Q6ZZF4	Q6J5J3	P21696	Q9UVF4	Q00055	Q9HGY2	Q6FWJ7	Q6ZYA7	Q09845	P41911	Q9HGY1	Q9SCX9	Q949Q0	Q5EA88	P52425	P21695	Q4QHG4	P90551	P13707	Q8H2J9	Q5RCE0	P08507	O35077	O57656	P90593	Q26756	Q8S0G4	Q9S785	P34517	Q8S2G5	Q65X70	O22216	Q759G5	Q4PNS1	Q7Z8E7	Q6UGN0	Q7ZA45	P0CT11	L7IGD3	Q7ZA43
1.1.1.9	D-xylulose reductase.	P35497	Q07786	Q9FJ95	Q9Z9U1	Q06004	Q02912	Q58D31	Q00796	Q4R639	Q64442	Q29318	Q5R5F3	P27867	P07846	C5FTT1	A1CFY8	B0YC65	Q4WAU7	A2QY54	Q5GN51	Q86ZV0	Q0CWQ2	Q5ARL6	A1D9C9	P22144	P83049	Q07993	Q8U7Y1	Q59545	Q98D10	Q92MT4
1.1.1.10	L-xylulose reductase.	Q1JP75	Q21929	Q920N9	Q7Z4W1	Q91XV4	Q91X52	Q920P0	Q8JIS3	G0RH19	G3YG17
1.1.1.11	D-arabinitol 4-dehydrogenase.	O52720	P58708	P58709
1.1.1.12	L-arabinitol 4-dehydrogenase.	A2QAC0	Q763T4	Q96V44	Q7SI09	B6HI95	C5J3R8
1.1.1.14	L-iditol 2-dehydrogenase.	Q9Z9U1	Q06004	Q02912	Q58D31	Q00796	Q4R639	Q64442	Q29318	Q5R5F3	P27867	P07846	Q59787
1.1.1.16	Galactitol 2-dehydrogenase.	A9CES4	Q1MLL4	Q59787
1.1.1.17	Mannitol-1-phosphate 5-dehydrogenase.	Q5E1G4	A3N2S7	B3H2M6	B0BRV5	A4SS45	A6RGF3	B6EN80	Q6UQ76	B7GJR4	A0K258	A1C6B4	B0XS99	Q4X1A4	A2QD49	Q8NJJ1	Q2U059	Q0CXS6	Q9K681	Q65NA1	A8F9Z9	Q5WDV0	P42957	A7Z1E8	C0Z8I6	B8D8D5	P57634	Q8K912	B8D892	Q89A37	Q8RCS0	Q2H2D7	O65992	Q1DP56	A7MNE5	A7ZTE9	B7ULF5	B7MFG0	B7L723	Q8XDG9	B5YW99	B7NPA3	B7N242	B7M3M7	C4ZXJ1	B1X8L4	A8A660	Q8FCB7	B1IZJ2	P09424	B7NEQ1	B6I3H6	B1LK35	Q5B0F5	P27543	B2VCH7	B1YHJ8	C4L274	Q5KYK6	Q45421	A4IPF0	B5XMV6	A6TFJ4	Q9XBM6	B3WBT3	Q9CJH1	A2RH97	Q033G3	Q033M9	Q88ZS1	Q1WRQ9	Q6AHH7	P0CT14	L7IBL2	Q65VJ3	P55800	P78008	Q98PH2	A1DGY9	Q7SA44	Q8EN87	A1RBC4	Q874B3	Q9CLY7	Q6DB14	C6DII4	B6HRL5	Q0U6E8	Q6LKE5	B2AND4	B8H7T9	A1SR48	B2WME4	B5EX99	B5FLG3	B5R5B9	B5RGJ1	B4T977	B4SX95	Q5PLR3	A9MVI4	B5BHX1	B4TZT8	Q8Z2E0	Q8ZL67	A7F8U1	A8G7U3	B2U5B1	Q31V29	Q83PQ0	Q3YVW2	Q2NX35	A7X522	A6U3N9	Q2FEX4	Q2FW96	A5IUU9	Q2YYE8	Q9RL68	A6QJ00	P63955	P99140	Q6GER8	Q6G7F3	A8YYC5	P63956	B9DM96	Q4L9Y4	Q49ZA6	Q02418	Q04M75	B5E7E0	C1C5D6	B1I9J3	B8ZLG6	Q97SH1	B2ILU3	B6QP49	B0KCW3	B0K280	C4L8P4	A5F155	A7MWS7	Q9KKQ6	C3LWV8	Q87SQ3	Q8DEF5	Q7MP60	A1JT46	A7FP92	Q1C3J5	B2K7G3	Q8Z9X0	A9R4F6	Q1CD89	A4TGP0	Q663V5	B1JH11
1.1.1.18	Inositol 2-dehydrogenase.	A1T235	A1R665	A4FDY3	A1TC97	A1R674	A4FID1	A4FIQ1	A4FK61	A0LVX1	A5G0Y2	Q7CV90	A0JT53	C1DLA8	Q9KAH1	Q65D06	Q5WKY6	P26935	A7ZAH5	C5BYN4	B1YNW1	Q1BX00	B1K045	A0K6Q3	Q0BG57	Q39H98	A9ABZ7	A4JDP6	A4QAF9	Q8NTY7	A9BZG3	B2VJP4	A9H5B7	A6WFC5	B5Y2S5	A6THJ2	A5YBJ7	Q88S38	Q6AC27	A4T2N4	A0R191	A1B2N1	Q48GY3	B8HDD2	Q4KDI5	C3K9I8	Q87ZD5	Q4ZRC2	Q8XZZ9	A9WKW2	C0ZWI9	Q0SH07	A3PRX7	Q3IX44	B9KTD9	Q1AV95	B5F3F4	A9N564	Q8ZK57	A8GKW1	C3MH72	Q82NQ8	Q9X7U5	Q9WYP5	A1JSK7	O68965
1.1.1.19	Glucuronate reductase.	Q3ZCJ2	O70473	P14550	Q9JII6	P50578	Q5R5D5	P51635
1.1.1.20	Glucuronolactone reductase.	Q3ZCJ2	O70473	P14550	Q9JII6	P50578	Q5R5D5	P51635
1.1.1.21	Aldose reductase.	P21300	Q5RJP0	O08782	P45377	Q6IMN8	Q54NZ7	Q55FL3	P38715
1.1.1.22	UDP-glucose 6-dehydrogenase.	D4GYH5	O32271	Q47329	O33952	Q04872	Q7DBF9	Q8FG45	P76373	O86422	O54068	Q1RKF8	Q92GB1	Q4UK39	O05973	Q68VX0	Q04873	P37791	Q57346	P0C0F5	P0DG68	Q5X9A8	Q8NKX0	P0DG69	P0C0F4	Q9FZE1	Q75GS4	Q96558	Q9LIA8	B7F958	Q9LF33	Q9AUV6	Q9FM01	Q2QS14	Q2QS13	P12378	Q19905	Q5F3T9	O70475	Q5R7B3	O70199	O34862	P96718
